won,round,prompt file,seed,ai total towers,ai guesses,ai bad parses\n1,11,prompt/NETFLIX_BTW,0,21,0,0
2,13,prompt/NETFLIX_BTW,1,28,0,0
1,12,prompt/NETFLIX_BTW,2,24,0,0
1,11,prompt/NETFLIX_BTW,3,21,0,0
2,11,prompt/NETFLIX_BTW,4,21,0,0
2,10,prompt/NETFLIX_BTW,5,18,0,0
1,13,prompt/NETFLIX_BTW,6,28,0,0
2,12,prompt/NETFLIX_BTW,7,24,0,0
1,11,prompt/NETFLIX_BTW,8,21,0,0
1,12,prompt/NETFLIX_BTW,9,24,0,1
1,13,prompt/NETFLIX_BTW,10,28,0,0
1,12,prompt/NETFLIX_BTW,11,24,0,0
2,8,prompt/NETFLIX_BTW,12,12,0,0
2,12,prompt/NETFLIX_BTW,13,24,0,0
1,12,prompt/NETFLIX_BTW,14,24,0,0
2,10,prompt/NETFLIX_BTW,15,18,0,0
1,11,prompt/NETFLIX_BTW,16,21,0,0
1,11,prompt/NETFLIX_BTW,17,21,0,0
2,11,prompt/NETFLIX_BTW,18,21,0,0
2,11,prompt/NETFLIX_BTW,19,21,0,0
2,11,prompt/NETFLIX_BTW,20,21,0,1
1,11,prompt/NETFLIX_BTW,21,21,0,0
2,11,prompt/NETFLIX_BTW,22,21,0,0
2,12,prompt/NETFLIX_BTW,23,24,0,0
2,10,prompt/NETFLIX_BTW,24,18,0,0
2,11,prompt/NETFLIX_BTW,25,21,0,0
2,12,prompt/NETFLIX_BTW,26,24,0,0
2,9,prompt/NETFLIX_BTW,27,15,0,0
2,11,prompt/NETFLIX_BTW,28,21,0,0
1,11,prompt/NETFLIX_BTW,29,21,0,0
1,11,prompt/NETFLIX_BTW,30,21,0,1
2,12,prompt/NETFLIX_BTW,31,24,0,0
2,11,prompt/NETFLIX_BTW,32,21,0,0
2,10,prompt/NETFLIX_BTW,33,18,0,0
2,11,prompt/NETFLIX_BTW,34,21,0,0
2,11,prompt/NETFLIX_BTW,35,21,0,0
2,11,prompt/NETFLIX_BTW,36,21,0,0
2,11,prompt/NETFLIX_BTW,37,21,0,0
1,13,prompt/NETFLIX_BTW,38,28,0,0
2,12,prompt/NETFLIX_BTW,39,24,0,1
1,11,prompt/NETFLIX_BTW,40,21,0,0
1,11,prompt/NETFLIX_BTW,41,21,0,0
2,13,prompt/NETFLIX_BTW,42,28,0,0
1,11,prompt/NETFLIX_BTW,43,21,0,0
2,11,prompt/NETFLIX_BTW,44,21,0,0
2,10,prompt/NETFLIX_BTW,45,18,0,0
2,13,prompt/NETFLIX_BTW,46,28,0,0
1,11,prompt/NETFLIX_BTW,47,21,0,0
2,13,prompt/NETFLIX_BTW,48,28,0,0
1,12,prompt/NETFLIX_BTW,49,24,0,0
